Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2018-08-14,62.43526077270508,62.556839719929016,61.51223455635257,62.155374011571254,28080000
2018-08-15,61.14897537231445,62.12956526957245,60.85221780377346,61.747454074193485,37052000
2018-08-16,60.74403381347656,61.718671972483435,60.52419446273991,61.63381053775664,32176000
2018-08-17,60.336612701416016,60.88745102381948,59.74855710834635,60.64379337671935,33092000
2018-08-20,60.63932418823242,60.835841215995266,59.98179384989175,60.57530896994104,22218000
2018-08-21,60.41402816772461,61.175774469512355,60.295921068755106,60.692426988094084,23082000
2018-08-22,60.62940216064453,60.86660830823275,60.20609830233034,60.25572259168166,22296000
2018-08-23,60.60012435913086,61.295371790049586,60.510303140328496,60.53660511331029,24666000
2018-08-24,61.373783111572266,61.40603682006108,60.6130287200367,60.840311543641825,24454000
2018-08-27,62.34246063232422,62.42186252915623,61.56880704656464,61.740510051677575,28580000
2018-08-28,61.82585906982422,62.35684691047061,61.682441959984544,62.324093441166944,27330000
2018-08-29,62.75830841064453,62.88336675909681,62.17025286641007,62.27942856608522,36926000
2018-08-30,62.251644134521484,62.998499729534956,61.89285525641738,62.69628261755369,30104000
2018-08-31,61.12812805175781,62.15784617844161,60.82789487605757,62.14097536000859,42308000
2018-09-04,60.11131286621094,60.933106536119695,59.87559465480536,60.667610722556915,41458000
2018-09-05,59.505393981933594,60.28797889122363,58.326299385269934,60.00759617210228,53988000
2018-09-06,58.75556182861328,59.49993755136597,57.74420234710536,59.479095121995066,46854000
2018-09-07,58.43796157836914,58.98185243735843,58.02508081574689,58.16055471304496,32658000
2018-09-10,58.312408447265625,58.888060833037734,58.09157713064064,58.7659821220933,27670000
2018-09-11,59.05331039428711,59.1004547950646,57.86032458865066,58.115893279726976,29254000
2018-09-12,58.14071273803711,59.08805328450782,57.87074930514094,58.65680994705495,35716000
2018-09-13,58.663753509521484,58.94761187745826,58.02259797135822,58.542670541225995,40068000
2018-09-14,58.457313537597656,58.95455976983742,58.23598624293688,58.95455976983742,24176000
2018-09-17,57.55662155151367,58.64787513949441,57.4886347193315,58.446894296393765,34096000
2018-09-18,57.91789245605469,58.6235630124147,57.636021773057415,57.697061130890056,32314000
2018-09-19,58.27320098876953,58.37244956165492,57.49656784392959,58.009692885303814,25962000
2018-09-20,59.131717681884766,59.252308457504725,58.37146309251431,58.590806472463655,29244000
2018-09-21,58.16651153564453,59.38033981225615,58.163535668290564,59.29796204904034,91222000
2018-09-24,58.53572082519531,58.81510780926661,57.14324213348181,57.53577643530643,31150000
2018-09-25,59.24684524536133,59.394230175900375,58.26426768349623,58.768461353859074,33152000
2018-09-26,59.255287170410156,59.90934573249935,58.825535563980054,59.23692841561244,37650000
